lang1_ETS,lang2_ETS,Agriculture_and_vegetation,Basic_actions_and_technology,CulturalDistances,Emotions_and_values,Kinship,Law,Possession,Religion_and_belief,Social_and_political_relations,The_house,The_physical_world
jpn,rus,0.181818181818182,0.479583333333333,0.416881720430108,0.591333333333333,0.456785714285714,0.271818181818182,0.431136363636363,0.556666666666667,0.268846153846154,0.272727272727273,0.166666666666666
jpn,spa,0.272727272727273,0.462083333333333,0.467849462365591,0.409333333333333,0.38,0.342727272727273,0.456590909090909,0.44,0.491538461538462,0.728181818181818,0.556666666666666
jpn,tam,0.272727272727273,0.419166666666666,0.519032258064516,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
jpn,tel,0.181818181818182,0.5125,0.535913978494623,0.590666666666667,0.688214285714286,0.392727272727273,0.424318181818182,0.463333333333333,0.512307692307692,0.636363636363635,0.5
jpn,tgl,0.272727272727273,0.600833333333333,0.476344086021506,0.654666666666667,0.413571428571429,0.160909090909091,0.537727272727273,0.596666666666666,0.328076923076923,0.523636363636364,0.155
jpn,tha,0.272727272727273,0.59375,0.518817204301075,0.553333333333334,0.535714285714285,0.181818181818182,0.551136363636364,0.333333333333333,0.384615384615385,0.454545454545454,0
jpn,tur,0.272727272727273,0.329166666666666,0.484838709677419,0.378666666666666,0.561071428571428,0.345454545454545,0.414090909090909,0.618333333333333,0.48,0.607272727272727,0.445
jpn,urd,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
jpn,vie,0.363636363636364,0.720416666666667,0.594516129032258,0.664666666666667,0.571428571428571,0.272727272727273,0.620227272727273,0.5,0.53846153846154,0.818181818181818,0.5
kan,ara,0.181818181818182,0.258333333333333,0.392150537634409,0.307333333333333,0.451428571428572,0.534545454545454,0.302954545454545,0.635,0.491153846153846,0.535454545454545,0.558333333333333
kan,ben,0,0.274166666666667,0.340645161290323,0.37,0.434285714285714,0.291818181818182,0.176590909090909,0.466666666666667,0.43576923076923,0.647272727272727,0.571666666666666
kan,bul,0.272727272727273,0.557916666666667,0.529462365591398,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
kan,chi,0.454545454545454,0.443333333333333,0.419247311827957,0.451333333333333,0.389285714285714,0.527272727272727,0.380454545454545,0.521666666666667,0.428461538461538,0.394545454545455,0.605
kan,dut,0.272727272727273,0.423333333333333,0.496559139784946,0.472,0.609642857142857,0.361818181818182,0.415681818181818,0.515,0.432307692307692,0.569090909090909,0.576666666666666
kan,eng,0.272727272727273,0.4825,0.545268817204301,0.516666666666667,0.681071428571429,0.352727272727273,0.447954545454545,0.516666666666666,0.474615384615385,0.678181818181818,0.609999999999999
kan,fre,0.272727272727273,0.546666666666667,0.534408602150537,0.56,0.64,0.346363636363636,0.452045454545454,0.485,0.430769230769231,0.58090909090909,0.594999999999999
kan,guj,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
kan,hin,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
kan,ibo,0.727272727272728,0.490833333333333,0.512365591397849,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
kan,ind,0.090909090909091,0.66875,0.558064516129032,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
kan,jpn,0.272727272727273,0.419166666666666,0.519032258064516,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
kan,kan,0,0,0,0,0,0,0,0,0,0,0
kan,kor,0.090909090909091,0.575,0.514838709677419,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
kan,mal,0.181818181818182,0.424583333333333,0.481397849462365,0.534666666666667,0.552142857142857,0.45090909090909,0.385681818181818,0.508333333333333,0.503076923076923,0.738181818181818,0.571666666666666
kan,mar,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
kan,nep,0.181818181818182,0.567916666666667,0.490107526881721,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
kan,pan,0.272727272727273,0.449166666666667,0.461505376344086,0.57,0.501071428571429,0.45909090909091,0.3825,0.45,0.525769230769231,0.692727272727273,0.441666666666667
kan,pol,0.272727272727273,0.557916666666667,0.529462365591398,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
kan,rus,0.272727272727273,0.51,0.545376344086022,0.549333333333333,0.665714285714286,0.47,0.4925,0.513333333333333,0.448076923076923,0.498181818181818,0.465
kan,spa,0.363636363636364,0.39125,0.497096774193548,0.372666666666666,0.6,0.369090909090909,0.417727272727272,0.495,0.43,0.556363636363636,0.56
kan,tam,0,0,0,0,0,0,0,0,0,0,0
kan,tel,0.272727272727273,0.251666666666667,0.235591397849462,0.358666666666666,0.213928571428571,0.260909090909091,0.227272727272727,0.32,0.201153846153846,0.214545454545455,0.216666666666667
kan,tgl,0.272727272727273,0.595833333333333,0.540430107526882,0.611333333333333,0.601071428571428,0.438181818181819,0.506136363636364,0.5,0.426538461538461,0.479090909090909,0.401666666666667
kan,tha,0.363636363636364,0.518333333333333,0.560752688172043,0.480666666666667,0.609642857142857,0.534545454545454,0.512954545454546,0.583333333333333,0.505384615384615,0.478181818181818,0.406666666666667
kan,tur,0.272727272727273,0.4075,0.388602150537635,0.512666666666667,0.3475,0.433636363636364,0.426590909090909,0.65,0.335,0.358181818181818,0.436666666666667
kan,urd,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
kan,vie,0.090909090909091,0.481666666666667,0.438494623655914,0.520666666666667,0.426785714285715,0.625454545454545,0.402045454545454,0.511666666666666,0.556153846153847,0.507272727272727,0.216666666666667
kor,ara,0.272727272727273,0.534166666666666,0.576344086021506,0.600000000000001,0.600714285714285,0.545454545454546,0.518636363636364,0.636666666666666,0.613846153846154,0.723636363636363,0.558333333333333
kor,ben,0.090909090909091,0.666666666666666,0.554301075268818,0.649333333333333,0.597857142857142,0.726363636363637,0.522727272727273,0.426666666666667,0.653461538461538,0.636363636363635,0.5
kor,bul,0.363636363636364,0.208333333333333,0.427204301075269,0.284666666666666,0.447142857142857,0.571818181818182,0.318181818181817,0.545,0.551153846153847,0.639999999999999,0.556666666666666
kor,chi,0.363636363636364,0.390833333333333,0.415698924731183,0.446666666666667,0.337142857142857,0.510909090909091,0.377954545454545,0.48,0.535,0.571818181818182,0.465
kor,dut,0.363636363636364,0.708333333333334,0.561612903225807,0.65,0.491071428571429,0.545454545454546,0.590909090909092,0.619999999999999,0.519615384615385,0.591818181818181,0.56
kor,eng,0.363636363636364,0.583333333333334,0.534086021505376,0.432666666666666,0.481785714285715,0.545454545454546,0.522727272727273,0.405,0.547692307692308,0.567272727272727,0.345
kor,fre,0.363636363636364,0.532083333333334,0.515268817204301,0.558,0.559999999999999,0.552727272727273,0.480909090909091,0.598333333333333,0.514230769230769,0.480909090909091,0.333333333333333
kor,guj,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
kor,hin,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
kor,ibo,0.636363636363635,0.583333333333334,0.574301075268817,0.592000000000001,0.388571428571429,0.725454545454546,0.590681818181819,0.48,0.719615384615385,0.702727272727272,0.516666666666667
kor,ind,0,0.309583333333333,0.454623655913978,0.534666666666667,0.589642857142856,0.524545454545455,0.305227272727273,0.618333333333333,0.550384615384616,0.614545454545454,0.356666666666667
kor,jpn,0.363636363636364,0.599583333333333,0.418064516129032,0.553333333333334,0.374642857142857,0.454545454545454,0.440681818181818,0.581666666666666,0.346153846153846,0.272727272727273,0
kor,kan,0.090909090909091,0.575,0.514838709677419,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
kor,kor,0,0,0,0,0,0,0,0,0,0,0
kor,mal,0.272727272727273,0.52875,0.59752688172043,0.616666666666667,0.769642857142857,0.545454545454546,0.448409090909091,0.72,0.615384615384615,0.727272727272728,0.5
kor,mar,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
kor,nep,0.272727272727273,0.360833333333333,0.400967741935484,0.392666666666666,0.346428571428572,0.52,0.372272727272727,0.283333333333333,0.601153846153846,0.719090909090909,0.561666666666666
kor,pan,0.363636363636364,0.650416666666666,0.626129032258064,0.634666666666666,0.595714285714285,0.786363636363636,0.597045454545456,0.591666666666666,0.794230769230769,0.909090909090908,0.666666666666666
kor,pol,0.363636363636364,0.208333333333333,0.427204301075269,0.284666666666666,0.447142857142857,0.571818181818182,0.318181818181817,0.545,0.551153846153847,0.639999999999999,0.556666666666666
kor,rus,0.363636363636364,0.70875,0.57247311827957,0.662666666666667,0.591071428571428,0.555454545454546,0.624318181818182,0.431666666666667,0.46576923076923,0.363636363636364,0.166666666666666
kor,spa,0.454545454545454,0.416666666666667,0.519139784946236,0.449333333333333,0.526428571428571,0.532727272727273,0.454545454545454,0.623333333333333,0.55923076923077,0.607272727272727,0.556666666666666
kor,tam,0.090909090909091,0.575,0.514838709677419,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
kor,tel,0.363636363636364,0.557083333333334,0.509354838709677,0.434666666666666,0.438928571428572,0.614545454545454,0.494090909090909,0.3,0.644615384615384,0.727272727272728,0.5
kor,tgl,0.181818181818182,0.3175,0.446559139784946,0.380666666666666,0.482857142857143,0.56,0.360454545454546,0.586666666666666,0.523846153846154,0.496363636363637,0.155
kor,tha,0.272727272727273,0.432916666666667,0.514838709677419,0.446666666666666,0.62464285714285706,0.636363636363635,0.46340909090909,0.248333333333333,0.5,0.363636363636364,0
kor,tur,0.363636363636364,0.583333333333334,0.561720430107527,0.583333333333334,0.491071428571429,0.655454545454545,0.575454545454546,0.791666666666667,0.634230769230769,0.661818181818182,0.445
kor,urd,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
kor,vie,0,0.50375,0.387204301075269,0.549333333333334,0.318571428571429,0.454545454545454,0.411136363636364,0.32,0.461538461538461,0.545454545454546,0.5
mal,ara,0,0.4225,0.526666666666667,0.476,0.676071428571429,0.636363636363635,0.343636363636364,0.701666666666667,0.658846153846154,0.83,0.513333333333333
mal,ben,0.181818181818182,0.324583333333333,0.446989247311828,0.486,0.7375,0.453636363636363,0.354318181818182,0.705,0.268846153846154,0.090909090909091,0
mal,bul,0.363636363636364,0.39125,0.534301075268817,0.517333333333334,0.678928571428572,0.452727272727272,0.394772727272727,0.606666666666666,0.476538461538461,0.582727272727273,0.135
mal,chi,0.454545454545454,0.531666666666667,0.608602150537634,0.614,0.723928571428572,0.537272727272727,0.495681818181818,0.678333333333333,0.581538461538462,0.746363636363636,0.703333333333333
mal,dut,0.090909090909091,0.44125,0.494086021505376,0.527333333333333,0.665000000000001,0.454545454545454,0.348409090909091,0.625,0.436538461538461,0.486363636363636,0.365
mal,eng,0.090909090909091,0.422916666666666,0.511720430107527,0.571333333333334,0.699642857142857,0.454545454545454,0.338409090909091,0.621666666666667,0.478846153846154,0.586363636363636,0.575
mal,fre,0.272727272727273,0.460416666666667,0.560322580645161,0.518,0.721071428571428,0.472727272727272,0.449090909090909,0.548333333333333,0.49,0.594545454545454,0.561666666666666
mal,guj,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
mal,hin,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
mal,ibo,0.727272727272728,0.627916666666666,0.703333333333333,0.736666666666666,0.7,0.814545454545454,0.655909090909091,0.928333333333333,0.74,0.752727272727272,0.681666666666666
mal,ind,0.272727272727273,0.482083333333333,0.586129032258065,0.531333333333333,0.716785714285714,0.636363636363635,0.461136363636364,0.725,0.619615384615385,0.666363636363636,0.491666666666667
mal,jpn,0.272727272727273,0.592916666666667,0.61258064516129,0.653333333333333,0.7575,0.454545454545454,0.506136363636364,0.53,0.576923076923078,0.727272727272728,0.5
mal,kan,0.181818181818182,0.424583333333333,0.481397849462365,0.534666666666667,0.552142857142857,0.45090909090909,0.385681818181818,0.508333333333333,0.503076923076923,0.738181818181818,0.571666666666666
mal,kor,0.272727272727273,0.52875,0.59752688172043,0.616666666666667,0.769642857142857,0.545454545454546,0.448409090909091,0.72,0.615384615384615,0.727272727272728,0.5
mal,mal,0,0,0,0,0,0,0,0,0,0,0
mal,mar,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
mal,nep,0.181818181818182,0.4225,0.585698924731183,0.514666666666667,0.725714285714286,0.634545454545453,0.425909090909091,0.681666666666667,0.692692307692308,0.820909090909091,0.551666666666666
mal,pan,0.363636363636364,0.395,0.56741935483871,0.506,0.683214285714286,0.513636363636364,0.453181818181818,0.533333333333333,0.640384615384615,0.909090909090908,0.666666666666666
mal,pol,0.363636363636364,0.39125,0.534301075268817,0.517333333333334,0.678928571428572,0.452727272727272,0.394772727272727,0.606666666666666,0.476538461538461,0.582727272727273,0.135
mal,rus,0.181818181818182,0.540416666666666,0.583763440860215,0.62,0.717857142857143,0.473636363636363,0.487727272727273,0.613333333333333,0.546538461538463,0.727272727272728,0.666666666666666
mal,spa,0.272727272727273,0.37125,0.486021505376344,0.441333333333333,0.613214285714286,0.47090909090909,0.360454545454546,0.575,0.445384615384615,0.490909090909091,0.358333333333333
mal,tam,0.181818181818182,0.424583333333333,0.481397849462365,0.534666666666667,0.552142857142857,0.45090909090909,0.385681818181818,0.508333333333333,0.503076923076923,0.738181818181818,0.571666666666666
mal,tel,0.181818181818182,0.38875,0.443870967741935,0.458,0.480714285714286,0.390909090909091,0.352272727272727,0.541666666666667,0.473076923076922,0.727272727272728,0.666666666666666
mal,tgl,0.363636363636364,0.4725,0.560430107526881,0.592666666666667,0.649642857142858,0.475454545454545,0.461818181818182,0.578333333333333,0.532307692307693,0.691818181818181,0.553333333333333
mal,tha,0.272727272727273,0.39625,0.545698924731183,0.464,0.663928571428572,0.545454545454546,0.414772727272727,0.76,0.53846153846154,0.545454545454546,0.5
mal,tur,0.272727272727273,0.54625,0.582795698924731,0.708666666666667,0.646785714285715,0.573636363636364,0.528863636363637,0.731666666666666,0.551538461538462,0.73,0.531666666666666
mal,urd,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
mal,vie,0.272727272727273,0.52875,0.569569892473118,0.538,0.723214285714286,0.636363636363635,0.464318181818182,0.67,0.576923076923078,0.545454545454546,0.666666666666666
mar,ara,0.272727272727273,0.35125,0.431290322580645,0.498,0.471785714285715,0.471818181818182,0.358409090909091,0.725,0.477307692307692,0.474545454545455,0.468333333333333
mar,ben,0.272727272727273,0.45125,0.442258064516129,0.506666666666667,0.476428571428572,0.405454545454545,0.377272727272727,0.275,0.526153846153846,0.656363636363636,0.536666666666666
mar,bul,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
mar,chi,0.181818181818182,0.461666666666667,0.431290322580645,0.489333333333333,0.509642857142857,0.553636363636363,0.355,0.503333333333333,0.488076923076923,0.418181818181818,0.608333333333333
mar,dut,0.181818181818182,0.55625,0.539462365591398,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
mar,eng,0.181818181818182,0.617916666666666,0.591612903225806,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
mar,fre,0,0.574583333333333,0.545806451612903,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
mar,guj,0,0,0,0,0,0,0,0,0,0,0
mar,hin,0,0,0,0,0,0,0,0,0,0,0
mar,ibo,0.727272727272728,0.537916666666667,0.560645161290323,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
mar,ind,0.363636363636364,0.599166666666666,0.573225806451613,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
mar,jpn,0.363636363636364,0.533333333333333,0.57989247311828,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
mar,kan,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
mar,kor,0.363636363636364,0.51875,0.519677419354839,0.504,0.586071428571428,0.575454545454545,0.495227272727273,0.425,0.551538461538462,0.637272727272727,0.406666666666667
mar,mal,0.272727272727273,0.559166666666667,0.57731182795699,0.679333333333333,0.667142857142858,0.470909090909091,0.49,0.71,0.592307692307693,0.747272727272727,0.536666666666666
mar,mar,0,0,0,0,0,0,0,0,0,0,0
mar,nep,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
mar,pan,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
mar,pol,0.181818181818182,0.535,0.525913978494624,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
mar,rus,0.272727272727273,0.601666666666666,0.571397849462365,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
mar,spa,0.181818181818182,0.493333333333333,0.523010752688172,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
mar,tam,0.272727272727273,0.296666666666667,0.318709677419355,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
mar,tel,0.272727272727273,0.312916666666667,0.333010752688172,0.433333333333333,0.407142857142857,0.310909090909091,0.293636363636364,0.426666666666667,0.353461538461538,0.342727272727273,0.398333333333333
mar,tgl,0.363636363636364,0.564583333333333,0.561075268817204,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
mar,tha,0.363636363636364,0.587916666666666,0.567849462365591,0.609333333333333,0.622142857142857,0.591818181818182,0.555681818181819,0.593333333333333,0.541153846153847,0.505454545454545,0.406666666666667
mar,tur,0.272727272727273,0.529583333333333,0.447741935483871,0.632,0.403928571428571,0.517272727272727,0.43590909090909,0.761666666666667,0.452307692307692,0.37,0.381666666666667
mar,urd,0,0,0,0,0,0,0,0,0,0,0
mar,vie,0.363636363636364,0.508333333333333,0.483333333333333,0.64,0.483928571428572,0.562727272727273,0.489545454545455,0.448333333333333,0.543846153846154,0.631818181818181,0.398333333333333
nep,ara,0.181818181818182,0.405833333333333,0.466774193548387,0.498,0.543214285714285,0.452727272727272,0.448181818181818,0.535,0.429230769230769,0.289090909090909,0.243333333333333
nep,ben,0.181818181818182,0.50125,0.490537634408602,0.536666666666667,0.457142857142858,0.633636363636362,0.409318181818182,0.436666666666667,0.692307692307693,0.73,0.551666666666666
nep,bul,0.272727272727273,0.305833333333333,0.48494623655914,0.286,0.608571428571428,0.479090909090909,0.38,0.57,0.485769230769231,0.578181818181818,0.584999999999999
nep,chi,0.545454545454546,0.510833333333333,0.427849462365591,0.464,0.229642857142857,0.394545454545455,0.474772727272727,0.478333333333333,0.509230769230769,0.536363636363636,0.735
nep,dut,0.272727272727273,0.637083333333333,0.548602150537635,0.608,0.563928571428571,0.398181818181818,0.560681818181819,0.626666666666666,0.448846153846154,0.571818181818182,0.401666666666667
nep,eng,0.272727272727273,0.55375,0.569139784946237,0.53,0.593571428571428,0.398181818181818,0.515227272727273,0.593333333333333,0.568461538461539,0.763636363636363,0.603333333333333
nep,fre,0.363636363636364,0.50125,0.506129032258064,0.416666666666666,0.546428571428571,0.407272727272727,0.413863636363636,0.535,0.535769230769231,0.677272727272727,0.609999999999999
nep,guj,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
nep,hin,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
nep,ibo,0.636363636363635,0.630416666666667,0.594408602150538,0.738666666666667,0.4575,0.667272727272726,0.625,0.634999999999999,0.671538461538462,0.647272727272727,0.74
nep,ind,0.272727272727273,0.44875,0.545806451612903,0.501333333333333,0.647857142857143,0.642727272727272,0.457954545454545,0.556666666666667,0.57,0.629090909090909,0.555
nep,jpn,0.181818181818182,0.736666666666666,0.529784946236559,0.624666666666667,0.4725,0.338181818181818,0.554545454545455,0.538333333333333,0.540769230769231,0.667272727272727,0.561666666666666
nep,kan,0.181818181818182,0.567916666666667,0.490107526881721,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
nep,kor,0.272727272727273,0.360833333333333,0.400967741935484,0.392666666666666,0.346428571428572,0.52,0.372272727272727,0.283333333333333,0.601153846153846,0.719090909090909,0.561666666666666
nep,mal,0.181818181818182,0.4225,0.585698924731183,0.514666666666667,0.725714285714286,0.634545454545453,0.425909090909091,0.681666666666667,0.692692307692308,0.820909090909091,0.551666666666666
nep,mar,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
nep,nep,0,0,0,0,0,0,0,0,0,0,0
nep,pan,0.272727272727273,0.53,0.525806451612903,0.550666666666667,0.470357142857143,0.692727272727272,0.462727272727272,0.506666666666667,0.713461538461539,0.720909090909091,0.618333333333333
nep,pol,0.272727272727273,0.305833333333333,0.48494623655914,0.286,0.608571428571428,0.479090909090909,0.38,0.57,0.485769230769231,0.578181818181818,0.584999999999999
nep,rus,0.181818181818182,0.722916666666666,0.568064516129032,0.727333333333333,0.5675,0.406363636363637,0.573181818181819,0.588333333333333,0.494615384615385,0.58090909090909,0.611666666666666
nep,spa,0.272727272727273,0.47375,0.514193548387097,0.442,0.510714285714286,0.507272727272727,0.480454545454545,0.55,0.532692307692308,0.57,0.423333333333333
nep,tam,0.181818181818182,0.567916666666667,0.490107526881721,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
nep,tel,0.181818181818182,0.514166666666666,0.441935483870968,0.439333333333333,0.363214285714286,0.591818181818181,0.424772727272727,0.446666666666667,0.55923076923077,0.548181818181818,0.609999999999999
nep,tgl,0.363636363636364,0.512083333333333,0.530752688172043,0.523333333333333,0.516428571428571,0.314545454545455,0.520681818181818,0.576666666666667,0.495769230769231,0.675454545454545,0.604999999999999
nep,tha,0.363636363636364,0.492083333333333,0.537634408602151,0.497333333333333,0.593571428571428,0.398181818181818,0.527045454545455,0.436666666666667,0.487307692307692,0.662727272727272,0.561666666666666
nep,tur,0.090909090909091,0.699583333333333,0.495483870967742,0.694,0.368928571428571,0.508181818181818,0.55659090909091,0.721666666666667,0.486923076923077,0.460909090909091,0.411666666666667
nep,urd,0.363636363636364,0.5275,0.491075268817205,0.506666666666667,0.513571428571428,0.59090909090909,0.499545454545455,0.42,0.53,0.48,0.486666666666667
nep,vie,0.272727272727273,0.533333333333333,0.450215053763441,0.579333333333333,0.337142857142857,0.216363636363637,0.504090909090909,0.24,0.512692307692308,0.813636363636363,0.609999999999999
pan,ara,0.363636363636364,0.473333333333333,0.464193548387097,0.529333333333334,0.339642857142857,0.774545454545454,0.500454545454545,0.396666666666667,0.65423076923077,0.68090909090909,0.601666666666666
pan,ben,0.272727272727273,0.38625,0.464193548387097,0.508,0.522857142857142,0.224545454545455,0.321136363636363,0.583333333333333,0.479615384615384,0.909090909090908,0.666666666666666
pan,bul,0,0.525416666666666,0.524516129032258,0.536666666666667,0.591428571428571,0.55090909090909,0.437954545454545,0.36,0.652307692307692,0.809090909090909,0.636666666666666
pan,chi,0.363636363636364,0.607083333333333,0.48494623655914,0.610666666666667,0.361428571428572,0.567272727272727,0.483636363636364,0.486666666666667,0.571538461538462,0.783636363636364,0.788333333333334
pan,dut,0.272727272727273,0.541666666666666,0.575913978494624,0.573333333333334,0.592857142857142,0.603636363636363,0.515,0.405,0.719615384615385,0.915454545454545,0.606666666666666
pan,eng,0.272727272727273,0.5,0.578924731182796,0.517333333333333,0.670000000000001,0.592727272727272,0.492272727272727,0.433333333333333,0.685384615384616,0.845454545454545,0.628333333333333
pan,fre,0.181818181818182,0.615416666666666,0.608172043010753,0.564666666666667,0.670714285714287,0.599090909090909,0.507954545454546,0.275,0.725384615384615,0.933636363636363,0.629999999999999
pan,guj,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
pan,hin,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
pan,ibo,0.636363636363635,0.578333333333334,0.589784946236559,0.714666666666667,0.563571428571428,0.691818181818181,0.562272727272728,0.775,0.635769230769231,0.72,0.646666666666666
pan,ind,0.363636363636364,0.612083333333333,0.576774193548387,0.530666666666667,0.535357142857142,0.537272727272727,0.530681818181819,0.428333333333333,0.716923076923077,0.904545454545454,0.629999999999999
pan,jpn,0.272727272727273,0.512083333333333,0.578279569892473,0.426666666666666,0.670000000000001,0.501818181818182,0.498863636363636,0.425,0.635384615384615,0.818181818181818,0.666666666666666
pan,kan,0.272727272727273,0.449166666666667,0.461505376344086,0.57,0.501071428571429,0.45909090909091,0.3825,0.45,0.525769230769231,0.692727272727273,0.441666666666667
pan,kor,0.363636363636364,0.650416666666666,0.626129032258064,0.634666666666666,0.595714285714285,0.786363636363636,0.597045454545456,0.591666666666666,0.794230769230769,0.909090909090908,0.666666666666666
pan,mal,0.363636363636364,0.395,0.56741935483871,0.506,0.683214285714286,0.513636363636364,0.453181818181818,0.533333333333333,0.640384615384615,0.909090909090908,0.666666666666666
pan,mar,0.181818181818182,0.52375,0.51,0.651333333333333,0.582499999999999,0.496363636363636,0.415227272727272,0.586666666666666,0.601153846153846,0.742727272727273,0.563333333333333
