"imputed_semantic_domain","l1","l2","Unnamed..0","overlap","p","rho","cult.dist"
"Agriculture and vegetation","lt","it",215142.315789,10.5263157895,0.329516051176,0.248357227383,NA
"Agriculture and vegetation","lt","ja",215852.684211,7.21052631579,0.413113344881,0.259130994828,0.363636363636364
"Agriculture and vegetation","lt","ka",216535,11.6,0.32209980324,0.343123122375,NA
"Agriculture and vegetation","lt","kk",217258.217391,9,0.308984544212,0.183689736724,0.776363636363637
"Agriculture and vegetation","lt","la",217987.058824,6.41176470588,0.511419100529,0.171439240546,0.272727272727273
"Agriculture and vegetation","lt","nl",218742.666667,9.61904761905,0.363433179631,0.0921611991977,0.181818181818182
"Agriculture and vegetation","lt","no",219584.047619,9.90476190476,0.346808335119,0.338111212172,NA
"Agriculture and vegetation","lt","pt",220363.181818,9.68181818182,0.395958752314,0.233044147281,NA
"Agriculture and vegetation","lt","ro",221169.391304,9.4347826087,0.426796677986,0.100016789077,NA
"Agriculture and vegetation","nl","be",221926.619048,9.19047619048,0.447358141496,0.386197930334,0.090909090909091
"Agriculture and vegetation","nl","ca",222713.2,10.76,0.416426755656,0.184074706125,NA
"Agriculture and vegetation","nl","en",223560.888889,12.2222222222,0.343456033903,0.209740262766,0
"Agriculture and vegetation","nl","es",224443.52,11.36,0.402822843881,0.209972848355,0.181818181818182
"Agriculture and vegetation","nl","eu",225310,8.66666666667,0.480480500766,0.283116631365,NA
"Agriculture and vegetation","nl","fr",226097.173913,11.7391304348,0.2777152104,0.413324297252,0.181818181818182
"Agriculture and vegetation","nl","he",226938.411765,8.94117647059,0.487448118011,0.255786601142,0.181818181818182
"Agriculture and vegetation","nl","it",227746.727273,9.27272727273,0.389307007385,0.336758773971,NA
"Agriculture and vegetation","nl","ja",228565.4,6.44,0.457412490039,0.0795156462609,0.363636363636364
"Agriculture and vegetation","nl","ka",229265.15,10.25,0.319445225925,0.449270293937,NA
"Agriculture and vegetation","nl","kk",230011.88,7.52,0.39121592242,0.200335727021,0.776363636363637
"Agriculture and vegetation","nl","la",230783,4.41176470588,0.457526847953,-0.133029190817,0.181818181818182
"Agriculture and vegetation","nl","pt",231575.956522,10.2608695652,0.432106037836,0.226594197181,NA
"Agriculture and vegetation","nl","ro",232431.625,10.75,0.406575789629,0.385343163387,NA
"Agriculture and vegetation","no","be",233268.95,8.25,0.218304886174,0.301832482243,NA
"Agriculture and vegetation","no","ca",234015.904762,9.80952380952,0.357472830267,0.255481105846,NA
"Agriculture and vegetation","no","da",234825.818182,14.4090909091,0.288787155359,0.424400549937,NA
"Agriculture and vegetation","no","de",235718.782609,11.8695652174,0.319583301728,0.373586278819,NA
"Agriculture and vegetation","no","en",236588.869565,11.1739130435,0.338497082868,0.284155644901,NA
"Agriculture and vegetation","no","es",237442.409091,10.5909090909,0.358799849191,0.369064230275,NA
"Agriculture and vegetation","no","eu",238257.95,8.25,0.421337631423,0.0355836114687,NA
"Agriculture and vegetation","no","fr",239032.238095,10.5238095238,0.249982624561,0.422302339696,NA
"Agriculture and vegetation","no","he",239835.266667,8,0.460569701526,0.131064212533,NA
"Agriculture and vegetation","no","it",240577.45,10.3,0.337091702509,0.367699441685,NA
"Agriculture and vegetation","no","ja",241347.857143,6.66666666667,0.321491264334,0.39971390269,NA
"Agriculture and vegetation","no","ka",242027.777778,10.3888888889,0.325188018419,0.317033681944,NA
"Agriculture and vegetation","no","kk",242750.173913,7.26086956522,0.328514915811,0.335925755853,NA
"Agriculture and vegetation","no","la",243481,5.21428571429,0.521313946527,-0.369321625418,NA
"Agriculture and vegetation","no","nl",244246.52381,10.380952381,0.418986900958,0.290993697805,NA
"Agriculture and vegetation","no","pt",245093.857143,9.95238095238,0.448282866388,0.197842956912,NA
"Agriculture and vegetation","no","ro",245921,7.80952380952,0.368010397598,0.399233274148,NA
"Agriculture and vegetation","pl","be",246690.666667,12.625,0.254513316113,0.239399376783,NA
"Agriculture and vegetation","pl","ca",247415.88,12.72,0.207133471808,0.344589731833,NA
"Agriculture and vegetation","pl","da",248145.458333,9.66666666667,0.319419333568,0.281919399384,NA
"Agriculture and vegetation","pl","de",248910.230769,13.3846153846,0.272623093268,0.293634806309,NA
"Agriculture and vegetation","pl","en",249698.423077,12.6538461538,0.228101544343,0.369338473303,NA
"Agriculture and vegetation","pl","es",250463.461538,12.3461538462,0.210470636074,0.406402374177,NA
"Agriculture and vegetation","pl","eu",251202.75,10.55,0.425323465056,0.0750856926219,NA
"Agriculture and vegetation","pl","fr",251910.2,12.2,0.20884505048,0.380548803788,NA
"Agriculture and vegetation","pl","he",252652.263158,9.26315789474,0.354218771307,0.122506139234,NA
"Agriculture and vegetation","pl","it",253344.695652,10.5652173913,0.298814102713,0.297923801333,NA
"Agriculture and vegetation","pl","ja",254037.913043,8.13043478261,0.379097238021,0.296135557657,NA
"Agriculture and vegetation","pl","ka",254707.181818,12.8181818182,0.281668569659,0.345629122026,NA
"Agriculture and vegetation","pl","kk",255391.6,9.2,0.448971313106,0.239338408169,NA
"Agriculture and vegetation","pl","la",256078.809524,7.71428571429,0.481278880975,0.0637899942271,NA
"Agriculture and vegetation","pl","lt",256814.826087,12.347826087,0.307706723807,0.351564849156,NA
"Agriculture and vegetation","pl","nl",257561,10.375,0.239222009229,0.297019930862,NA
"Agriculture and vegetation","pl","no",258369.6,11.25,0.320878112922,0.130467927789,NA
"Agriculture and vegetation","pl","pt",259101.041667,11.25,0.298347248308,0.283807075902,NA
"Agriculture and vegetation","pl","ro",259855,10.64,0.237757266957,0.388681447379,NA
"Agriculture and vegetation","pl","ru",260617.807692,16.1923076923,0.250091582636,0.364153939021,NA
"Agriculture and vegetation","pt","be",261373.086957,9.30434782609,0.408208120631,0.0389660071973,NA
"Agriculture and vegetation","pt","es",262149.28,15.84,0.204617216259,0.346907746913,NA
"Agriculture and vegetation","pt","eu",262993.75,8.5,0.303233940754,0.286718518884,NA
"Agriculture and vegetation","pt","he",263751.45,7.6,0.489569379231,0.0275248096356,NA
"Agriculture and vegetation","pt","it",264540.521739,11.6086956522,0.279776573095,0.238261410485,NA
"Agriculture and vegetation","pt","ja",265326.695652,7.21739130435,0.38910157671,0.148611677228,NA
"Agriculture and vegetation","pt","ka",266028.333333,9.28571428571,0.450523529424,0.143191789308,NA
"Agriculture and vegetation","pt","kk",266765.2,8.6,0.405443901702,0.221612217227,NA
"Agriculture and vegetation","pt","ro",267541.458333,10.7916666667,0.303082490327,0.248398939472,NA
"Agriculture and vegetation","ro","be",268334.217391,8.26086956522,0.382969700891,0.183185915551,NA
"Agriculture and vegetation","ro","es",269080.230769,10.7307692308,0.367531420108,0.224071066254,NA
"Agriculture and vegetation","ro","eu",269881.190476,8.52380952381,0.388439273854,0.14734814131,NA
"Agriculture and vegetation","ro","he",270605.555556,7.05555555556,0.340946553789,-0.0774782014771,NA
"Agriculture and vegetation","ro","ja",271350.84,7,0.415219983918,0.259056367017,NA
"Agriculture and vegetation","ro","ka",272044.181818,9.86363636364,0.459747334839,0.140254144104,NA
"Agriculture and vegetation","ro","kk",272737.125,8.70833333333,0.348445397757,0.257325408086,NA
"Agriculture and vegetation","ru","be",273495,13.875,0.248627561366,0.322024132426,0.363636363636364
"Agriculture and vegetation","ru","ca",274268.692308,10.8461538462,0.369520874356,0.180250747914,NA
"Agriculture and vegetation","ru","da",275019.347826,9.39130434783,0.375343194958,0.268798019811,NA
"Agriculture and vegetation","ru","de",275822.769231,13.3846153846,0.352059141112,0.228301601202,NA
"Agriculture and vegetation","ru","en",276650.230769,11.9230769231,0.323474519534,0.319864415274,0.272727272727273
"Agriculture and vegetation","ru","es",277462.307692,11.6923076923,0.375320285254,0.296650156877,0.090909090909091
"Agriculture and vegetation","ru","eu",278242.85,9.25,0.520519848114,0.0773299899466,NA
"Agriculture and vegetation","ru","fr",278983.875,11.5,0.39415636622,0.177847894506,0.272727272727273
"Agriculture and vegetation","ru","he",279746.444444,8.77777777778,0.351598326516,0.233238391136,0.363636363636364
"Agriculture and vegetation","ru","it",280487.5,11.3181818182,0.310986387248,0.346558115608,NA
"Agriculture and vegetation","ru","ja",281219.086957,7.30434782609,0.41018697398,0.261319697023,0.181818181818182
"Agriculture and vegetation","ru","ka",281924.409091,12.2727272727,0.334806593368,0.389129090743,NA
"Agriculture and vegetation","ru","kk",282640.64,9.48,0.29648342925,0.310375497638,0.685454545454545
"Agriculture and vegetation","ru","la",283352.95,6.45,0.458524640768,0.100883242471,0.363636363636364
"Agriculture and vegetation","ru","lt",284123.913043,10.8260869565,0.31794183577,0.420327693201,0.363636363636364
"Agriculture and vegetation","ru","nl",284901,10.0833333333,0.382104542382,0.203821431668,0.272727272727273
"Agriculture and vegetation","ru","no",285748.619048,10.2380952381,0.428746422334,0.217235322505,NA
"Agriculture and vegetation","ru","pt",286502.64,10.48,0.311508542633,0.0267762503257,NA
"Agriculture and vegetation","ru","ro",287290.88,9.8,0.342378363839,0.191083791776,NA
"Agriculture and vegetation","sk","be",288054.681818,11.9545454545,0.392542723016,0.367539593418,NA
"Agriculture and vegetation","sk","ca",288772.565217,10.652173913,0.465987097498,0.112657862958,NA
"Agriculture and vegetation","sk","cs",289513.043478,14.3043478261,0.351185167066,0.283359179835,NA
"Agriculture and vegetation","sk","da",290279.285714,8.52380952381,0.459161198646,0.127373266073,NA
"Agriculture and vegetation","sk","de",291029.318182,12,0.353337116351,0.280813224338,NA
"Agriculture and vegetation","sk","en",291819.875,10.1666666667,0.386644455566,0.296820253586,NA
"Agriculture and vegetation","sk","es",292587.041667,10.375,0.394090840728,0.222355466078,NA
"Agriculture and vegetation","sk","eu",293332.7,8.6,0.37740177462,0.135100548709,NA
"Agriculture and vegetation","sk","fr",294027.818182,9.81818181818,0.316341251199,0.226637194338,NA
"Agriculture and vegetation","sk","he",294768.470588,8,0.462489215442,0.173313739885,NA
"Agriculture and vegetation","sk","it",295471.272727,8.77272727273,0.470376774241,0.156836045479,NA
"Agriculture and vegetation","sk","ja",296169.045455,5.95454545455,0.310725650349,0.359082458191,NA
"Agriculture and vegetation","sk","ka",296818.95,11.45,0.419713214028,0.305588546252,NA
"Agriculture and vegetation","sk","kk",297509.26087,8.82608695652,0.451402481398,0.132116627563,NA
"Agriculture and vegetation","sk","la",298192.263158,6.21052631579,0.483401991494,0.00264933763153,NA
"Agriculture and vegetation","sk","lt",298939.045455,10.9545454545,0.442772854924,0.20333522505,NA
"Agriculture and vegetation","sk","nl",299681.454545,9.72727272727,0.292682093829,0.338123862215,NA
"Agriculture and vegetation","sk","no",300487.578947,9.78947368421,0.38157058951,0.272331640782,NA
"Agriculture and vegetation","sk","pl",301211.583333,13.375,0.366030632738,0.273255939166,NA
"Agriculture and vegetation","sk","pt",301969.130435,9.04347826087,0.493261983446,0.214524821922,NA
"Agriculture and vegetation","sk","ro",302717.458333,9.5,0.372993581446,0.118095988117,NA
"Agriculture and vegetation","sk","ru",303468.166667,12.625,0.301569327312,0.358797864229,NA
"Animals","be","es",203.621621622,15,0.366676532822,0.231539974432,NA
"Animals","bg","be",955.432432432,15.2162162162,0.289823226103,0.295884139989,NA
"Animals","bg","ca",1630.51351351,14.1081081081,0.367982727444,0.332498391134,NA
"Animals","bg","cs",2304.36842105,17.8157894737,0.157868843312,0.471415582019,NA
"Animals","bg","da",3011.18421053,12.9736842105,0.337997252117,0.233683343149,NA
"Animals","bg","de",3735.425,16.25,0.255202142942,0.349863271806,NA
"Animals","bg","en",4471.275,15.725,0.303483895233,0.332331710611,NA
"Animals","bg","es",5193.2,17.05,0.170899329562,0.420291613569,NA
"Animals","bg","eu",5884.57894737,15.9210526316,0.352019634673,0.294682983761,NA
"Animals","bg","fr",6570.36842105,15.6842105263,0.246838230816,0.410621496585,NA
"Animals","bg","he",7255.83333333,10.5833333333,0.247389574862,0.25930957877,NA
"Animals","bg","hr",7910.86486486,16.4864864865,0.22184344855,0.389844406775,NA
"Animals","bg","it",8610.83870968,13.2580645161,0.3651903929,0.28081187713,NA
"Animals","bg","ja",9282.25714286,11.6857142857,0.307049066829,0.389894777939,NA
"Animals","bg","ka",9880.63157895,14.3421052632,0.235150791576,0.356550659146,NA
"Animals","bg","kk",10546.3333333,14.8055555556,0.193351182772,0.327119511676,NA
"Animals","bg","la",11192.6486486,8.56756756757,0.453189493214,0.123184095301,NA
"Animals","bg","lt",11888.1764706,13.7647058824,0.261277817287,0.348796796933,NA
"Animals","bg","nl",12586.8461538,14.0769230769,0.217328620952,0.407101356678,NA
"Animals","bg","no",13309.2222222,11.6944444444,0.280383768592,0.332885654279,NA
"Animals","bg","pl",14020.5833333,16.75,0.17849751585,0.427195408771,NA
"Animals","bg","pt",14710.5263158,15.8684210526,0.243102278759,0.333981110008,NA
"Animals","bg","ro",15410.3589744,15.7179487179,0.241107719933,0.392217443706,NA
"Animals","bg","ru",16108.2777778,19.6666666667,0.151394825048,0.480202466593,NA
"Animals","bg","sk",16826.1142857,15.6,0.345931625689,0.249134762673,NA
"Animals","ca","be",17497.6764706,11.5,0.416694230314,0.175881505737,NA
"Animals","ca","es",18236.025641,17.2307692308,0.159439704828,0.530841837012,NA
"Animals","ca","eu",19036.0833333,13.1944444444,0.317789818651,0.379258996199,NA
"Animals","ca","he",19758.7352941,9.76470588235,0.300129658431,0.374066436649,NA
"Animals","ca","it",20486.7333333,12.9333333333,0.198969477308,0.470552694043,NA
"Animals","ca","ja",21231.875,9.6875,0.311113660823,0.228422488797,NA
"Animals","ca","ka",21881.7647059,12.4705882353,0.351214772888,0.205524631567,NA
"Animals","ca","kk",22553.9705882,12.3529411765,0.265224069251,0.379179799826,NA
"Animals","ca","pt",23300.6052632,13.8947368421,0.245574134648,0.387353961338,NA
"Animals","ca","ro",24109.3513514,14.2432432432,0.379238098984,0.340032010822,NA
"Animals","cs","be",24877.027027,14.9189189189,0.249891256272,0.34656791133,NA
"Animals","cs","ca",25591.3333333,13.6666666667,0.212432388788,0.415615383683,NA
"Animals","cs","da",26326.2702703,12.8648648649,0.246753207057,0.315207208962,NA
"Animals","cs","de",27111.5263158,17.4473684211,0.205986147884,0.441612087076,NA
"Animals","cs","en",27915.8974359,16.2820512821,0.214636594591,0.41493236113,NA
"Animals","cs","es",28701.3421053,17.3157894737,0.123420383484,0.51468059832,NA
"Animals","cs","eu",29453.2222222,15.5833333333,0.217217302616,0.441643614526,NA
"Animals","cs","fr",30181.5641026,16.6153846154,0.152710192586,0.406380985382,NA
"Animals","cs","he",30930.0833333,10.5277777778,0.308690206699,0.186712400434,NA
"Animals","cs","it",31640.8666667,13.8666666667,0.264405297032,0.380020582937,NA
"Animals","cs","ja",32362.4117647,11.3529411765,0.306970802995,0.358953552635,NA
"Animals","cs","ka",33006.5405405,14.7567567568,0.30976517968,0.273221086421,NA
"Animals","cs","kk",33702,14,0.287071532238,0.371422756899,NA
"Animals","cs","la",34392.0833333,9.30555555556,0.483297838792,0.162700798842,NA
"Animals","cs","lt",35123.9714286,13.5714285714,0.314253724958,0.366971465069,NA
"Animals","cs","nl",35891.3421053,14.7368421053,0.207915798898,0.451126552406,NA
"Animals","cs","no",36673.0857143,12.3142857143,0.278473362334,0.278156547808,NA
"Animals","cs","pl",37451.8571429,17.7142857143,0.161167037797,0.436934416279,NA
"Animals","cs","pt",38193.6666667,15.3076923077,0.262211744514,0.346886473165,NA
"Animals","cs","ro",38960.6666667,15.4871794872,0.287918709691,0.319430013855,NA
"Animals","cs","ru",39714.5,19.3888888889,0.102170890268,0.506528659543,NA
"Animals","da","be",40470.9142857,12.2,0.405318234531,0.206111058068,NA
"Animals","da","ca",41230.8918919,11.5675675676,0.28618291292,0.349725716523,NA
