l1,l2,local_global,ci_lower,ci_upper,corr
TAM,VIE,local,0.24508267714369672,0.5371582708436331,0.40092823827138657
TAM,YOR,global,0.30018197840283084,0.3253636823877626,0.31317233933820804
TAM,YOR,local,0.3298649259098912,0.5236241883493887,0.425954599567066
TEL,TGL,global,0.29490739976310115,0.3244149799394905,0.30982255726502766
TEL,TGL,local,0.3520929513730504,0.5202517525206812,0.43464513366150065
TEL,THA,global,0.26590445123393713,0.2959151618308534,0.2805526828695916
TEL,THA,local,0.344548436468837,0.5259898565358284,0.44199334302172627
TEL,TUR,global,0.28751549772967444,0.3215873171796652,0.30446258959881034
TEL,TUR,local,0.30627788912997744,0.5355778479709528,0.43255201757990874
TEL,URD,global,0.361837770555954,0.38268686020280585,0.37209264337962955
TEL,URD,local,0.45087112550516206,0.6034570591888857,0.5223177676225487
TEL,VIE,global,0.28517918895638195,0.321071117328679,0.3033052615126447
TEL,VIE,local,0.27223217332459926,0.5616037217959625,0.43600698601075133
TEL,YOR,global,0.2595635552888263,0.2924121705363569,0.275850890878072
TEL,YOR,local,0.25503860712275267,0.501940038964455,0.39027185090288385
TGL,THA,global,0.3410791279995618,0.36975828228392055,0.3561615449846527
TGL,THA,local,0.3474704524265379,0.5468133543085127,0.4510147551226447
TGL,TUR,global,0.28066798354146294,0.3186566591642808,0.2995085497275362
TGL,TUR,local,0.39367601810173924,0.5548233676757792,0.47493680622386064
TGL,URD,global,0.3221754065388508,0.351004929814664,0.33673720332997276
TGL,URD,local,0.38209958954926765,0.5386943268481107,0.46154385985494517
TGL,VIE,global,0.3032247176315693,0.3320566459205344,0.31772607736419595
TGL,VIE,local,0.36190162735818804,0.5300673836426292,0.4446574389372163
TGL,YOR,global,0.2532860474305866,0.28555075571318433,0.26862288823282676
TGL,YOR,local,0.26272222131281475,0.4854442024297737,0.3821132521559092
THA,TUR,global,0.3200688721473154,0.3470571767354916,0.3346602980852955
THA,TUR,local,0.40130031795524373,0.5652638781792607,0.4791718157850531
THA,URD,global,0.31496251243857026,0.34238498101392023,0.32863045830020454
THA,URD,local,0.21375556509628782,0.49429799734278673,0.3689467964170117
THA,VIE,global,0.3537646121057162,0.3806946899027886,0.36649868582105777
THA,VIE,local,0.46409214154418416,0.6309326812228793,0.5476596503798719
THA,YOR,global,0.2858519961466378,0.3105383635727025,0.2978819295022122
THA,YOR,local,0.33596398022346746,0.4901119631459539,0.41045617461075434
TUR,URD,global,0.3367131542646265,0.37173533345936693,0.3540815139871133
TUR,URD,local,0.3152996968732998,0.5787525326333054,0.44866171444579395
TUR,VIE,global,0.34699810502648815,0.3749487023862019,0.360709335808205
TUR,VIE,local,0.47293509744193235,0.6277495686385264,0.5477455293375061
TUR,YOR,global,0.2824608571934138,0.3076708493503809,0.2954908159783201
TUR,YOR,local,0.3287781163357598,0.5190607996793147,0.42831764674920975
URD,VIE,global,0.32111892848992624,0.34928606270355483,0.33451522828404373
URD,VIE,local,0.1317802233461985,0.5024476058973171,0.3368871896612751
URD,YOR,global,0.3127673005328054,0.33875661482034397,0.3251422724785256
URD,YOR,local,0.3363244024362915,0.520127925805781,0.43169620732120983
VIE,YOR,global,0.29148743339821254,0.31784671899536743,0.3042906795500174
VIE,YOR,local,0.32189963071709826,0.49752014197459593,0.4081555169023636
